1,台北建北站,台北市,中山區,建國北路一段71-1號,02-2502-1389,8,30,20,30
1,台北忠孝站,台北市,信義區,忠孝東路五段705號1樓,02-8785-662,8,30,20,30
1,台北景美站,台北市,文山區,羅斯福路五段221號1樓,02-8931-0266,8,30,20,30
1,台北士林站,台北市,士林區,德行西路81號,02-2835-110,8,30,20,30
1,台北內湖站,台北市,內湖區,內湖路1段236號,02-2502-1389,8,30,20,30
1,台北南港站,台北市,南港區,經貿一路59號,02-2651-1333,8,30,20,30
1,台北車站,台北市,中正區,忠孝西路一段47號B1樓,02-2515-9393,8,30,21,30
1,台北松山機場站,台北市,松山區,敦化北路340之9號,02-2715-1133,8,30,19,0
